scene,split,seq,img_path,t1,t2,t3,q1,q2,q3,q4,sp_path
heads,train,seq-02,heads/seq-02/frame-000425.color.png,-0.7532230999999999,-0.2335377999999999,0.2328563,0.962584,-0.1448939,0.1988453,0.113571,heads_seq-02_frame-000425.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000426.color.png,-0.7537625,-0.2338242999999999,0.2330949,0.9624941,-0.1450667,0.1990877999999999,0.1136874,heads_seq-02_frame-000426.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000427.color.png,-0.7560269000000001,-0.2393731,0.2337069,0.9614494,-0.1467043999999999,0.2033358999999999,0.1129041,heads_seq-02_frame-000427.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000428.color.png,-0.7594959,-0.2440444,0.2342391,0.9609251,-0.1458737999999999,0.207715,0.1104461,heads_seq-02_frame-000428.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000429.color.png,-0.7625364,-0.2472364,0.2352893999999999,0.9609894,-0.146543,0.2102229,0.1040714,heads_seq-02_frame-000429.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000430.color.png,-0.7620031999999999,-0.2516392,0.234825,0.9609774,-0.1494321,0.211142,0.0980381999999999,heads_seq-02_frame-000430.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000431.color.png,-0.7608252,-0.2568028,0.232855,0.9610069,-0.1499922999999999,0.2122849,0.0943563999999999,heads_seq-02_frame-000431.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000432.color.png,-0.7604489999999999,-0.2567477,0.2327702,0.9610562,-0.1500184,0.2121054,0.0942161,heads_seq-02_frame-000432.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000433.color.png,-0.7576935,-0.2599101,0.2298686999999999,0.9611372,-0.1483329,0.2143212999999999,0.0909886,heads_seq-02_frame-000433.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000434.color.png,-0.7550637,-0.2608965,0.2262944,0.9610461,-0.1470298,0.2159804,0.0901388,heads_seq-02_frame-000434.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000435.color.png,-0.7515193,-0.2636382,0.222377,0.9610563,-0.1499339999999999,0.2134976,0.0911559,heads_seq-02_frame-000435.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000436.color.png,-0.744921,-0.2710222,0.217313,0.9612966,-0.1535979,0.2097235,0.0912834,heads_seq-02_frame-000436.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000437.color.png,-0.7373666999999999,-0.2754782,0.2111242,0.9620439,-0.1500649,0.2090740999999999,0.0907748,heads_seq-02_frame-000437.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000438.color.png,-0.7372991,-0.275404,0.2111489999999999,0.9620608,-0.1500302999999999,0.2090561,0.0906945,heads_seq-02_frame-000438.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000439.color.png,-0.730453,-0.2777817999999999,0.2049405,0.9625093,-0.1459381,0.2104059999999999,0.0894836,heads_seq-02_frame-000439.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000440.color.png,-0.7245289,-0.2797760999999999,0.1987485,0.9627693000000002,-0.1445744,0.2103427,0.0890476,heads_seq-02_frame-000440.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000441.color.png,-0.7168133000000001,-0.2815667,0.1921234,0.9633433,-0.1449464,0.2070934999999999,0.0898476,heads_seq-02_frame-000441.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000442.color.png,-0.7080036,-0.2856354,0.1853722,0.9637786,-0.1468267999999999,0.2030837,0.0912674,heads_seq-02_frame-000442.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000443.color.png,-0.6990964,-0.2868704,0.1788832,0.9642376,-0.1470889,0.2007327,0.0911982,heads_seq-02_frame-000443.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000444.color.png,-0.6907084,-0.2880389,0.172951,0.9641086,-0.1504341,0.1988786,0.0911676,heads_seq-02_frame-000444.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000445.color.png,-0.6901039000000001,-0.2882314,0.1728917999999999,0.9641609,-0.1505627,0.1985042,0.0912174999999999,heads_seq-02_frame-000445.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000446.color.png,-0.6802383000000001,-0.2913976,0.1661209,0.9644385,-0.1559833,0.193617,0.0896658999999999,heads_seq-02_frame-000446.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000447.color.png,-0.6685272,-0.2934981,0.1585222,0.9654325,-0.1581185,0.1884183999999999,0.086239,heads_seq-02_frame-000447.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000448.color.png,-0.6583125,-0.2925538,0.1515266,0.9655875,-0.1603977,0.1870374,0.0832486,heads_seq-02_frame-000448.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000449.color.png,-0.6483548000000001,-0.2922235,0.1445264,0.9655183,-0.1662443,0.1840373,0.0791675,heads_seq-02_frame-000449.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000450.color.png,-0.6370169,-0.2921225999999999,0.1361935,0.9662394,-0.1708607,0.1776325,0.0750642,heads_seq-02_frame-000450.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000451.color.png,-0.6277984000000001,-0.2898549,0.1273486,0.9680333,-0.1727222,0.1670553,0.0719101,heads_seq-02_frame-000451.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000452.color.png,-0.6270193000000001,-0.2896695999999999,0.1273385,0.9680866,-0.1726637999999999,0.1669028,0.0716869,heads_seq-02_frame-000452.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000453.color.png,-0.6157911,-0.2859231,0.1181702,0.9703598,-0.1736035,0.154609,0.0660279,heads_seq-02_frame-000453.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000454.color.png,-0.6037880999999999,-0.2795081,0.1083377,0.9714452,-0.1739609,0.148864,0.0622208,heads_seq-02_frame-000454.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000455.color.png,-0.5928069,-0.2735125,0.0985336,0.9721065,-0.1744079,0.1448505,0.0600769,heads_seq-02_frame-000455.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000456.color.png,-0.5924630999999999,-0.2734887,0.0984988,0.972144,-0.1743882999999999,0.1446371,0.0600404,heads_seq-02_frame-000456.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000457.color.png,-0.5811632,-0.2645316,0.0884648,0.9741963,-0.1713222999999999,0.1351914,0.0575628,heads_seq-02_frame-000457.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000458.color.png,-0.5697459,-0.255501,0.0788444,0.9762016,-0.1679075,0.1243989,0.0579863,heads_seq-02_frame-000458.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000459.color.png,-0.5596345,-0.2464364,0.0704113,0.9779048,-0.1647418,0.1147046,0.0583548,heads_seq-02_frame-000459.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000460.color.png,-0.5487970999999999,-0.2375132999999999,0.0615375,0.9797027,-0.1602999,0.1057501,0.0574768,heads_seq-02_frame-000460.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000461.color.png,-0.5393751,-0.2255422,0.0526344,0.9813684,-0.1528302999999999,0.1013129,0.0573988,heads_seq-02_frame-000461.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000462.color.png,-0.5385219,-0.2255018999999999,0.0526686,0.981425,-0.1527865,0.1009363,0.0572114,heads_seq-02_frame-000462.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000463.color.png,-0.529337,-0.2134353,0.044774,0.9827844,-0.1470675,0.0966348,0.0562817,heads_seq-02_frame-000463.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000464.color.png,-0.5211022,-0.2024187,0.0371511,0.9840388,-0.142513,0.0918494,0.0540490999999999,heads_seq-02_frame-000464.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000465.color.png,-0.5127286,-0.1893938,0.0294609,0.985254,-0.1376984,0.088337,0.0501036,heads_seq-02_frame-000465.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000466.color.png,-0.5132519,-0.1895831,0.0294664,0.9852001,-0.1378726,0.0885976,0.050223,heads_seq-02_frame-000466.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000467.color.png,-0.5045906,-0.1797654,0.0220627999999999,0.9859817,-0.1359907,0.0855551,0.0450226,heads_seq-02_frame-000467.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000468.color.png,-0.4971119,-0.169392,0.0142673,0.9870667,-0.1312867999999999,0.0825433,0.0406158999999999,heads_seq-02_frame-000468.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000469.color.png,-0.4906282999999999,-0.1558905,0.0061419,0.9883409,-0.1255719,0.0773575,0.0378135,heads_seq-02_frame-000469.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000470.color.png,-0.4849458,-0.146259,-0.0010266,0.9892393,-0.1222681,0.0718839,0.0359011,heads_seq-02_frame-000470.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000471.color.png,-0.4843332,-0.1462454,-0.0010154,0.9892664,-0.1222272,0.0716378,0.0357837,heads_seq-02_frame-000471.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000472.color.png,-0.4798734,-0.135741,-0.0074175,0.9903509,-0.1162155,0.0684592,0.0318174,heads_seq-02_frame-000472.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000473.color.png,-0.4759829,-0.1231918,-0.0134390999999999,0.9913026,-0.1107712,0.0666501999999999,0.0246294,heads_seq-02_frame-000473.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000474.color.png,-0.4695708999999999,-0.1131601,-0.0189888,0.9917061,-0.1078009,0.0675451,0.0183207,heads_seq-02_frame-000474.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000475.color.png,-0.4650734,-0.1009133999999999,-0.0242638,0.9921391,-0.1020387,0.0709414999999999,0.0146745,heads_seq-02_frame-000475.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000476.color.png,-0.4654526,-0.1010212,-0.024346,0.9921095,-0.1021611,0.0711716,0.0147115,heads_seq-02_frame-000476.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000477.color.png,-0.4607545,-0.0881388999999999,-0.0287769999999999,0.992683,-0.0973284,0.0704243,0.0121665,heads_seq-02_frame-000477.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000478.color.png,-0.4567635,-0.0748631999999999,-0.0329355,0.9931858,-0.0942356999999999,0.0672777,0.0132437,heads_seq-02_frame-000478.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000479.color.png,-0.4569456,-0.075125,-0.0329686,0.9931508,-0.0944763999999999,0.0674515,0.013268,heads_seq-02_frame-000479.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000480.color.png,-0.4531938,-0.063387,-0.0358536,0.9936597,-0.0928472,0.0616491999999999,0.0148077,heads_seq-02_frame-000480.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000481.color.png,-0.4475803,-0.0533513,-0.0379732,0.9941207,-0.0912196,0.0564193999999999,0.01483,heads_seq-02_frame-000481.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000482.color.png,-0.4419585999999999,-0.0430054,-0.040339,0.9944466,-0.0877857,0.0554483,0.0171807,heads_seq-02_frame-000482.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000483.color.png,-0.4371556,-0.0308174,-0.0419781,0.9947001,-0.0844972,0.0545443,0.0213748,heads_seq-02_frame-000483.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000484.color.png,-0.4369856,-0.0316623,-0.041876,0.9946313,-0.0852161999999999,0.0544385,0.0219815999999999,heads_seq-02_frame-000484.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000485.color.png,-0.4341044,-0.0198991,-0.0426386999999999,0.9947661,-0.0848846,0.0515455,0.0240451,heads_seq-02_frame-000485.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000486.color.png,-0.4297005,-0.0100512,-0.0422909,0.9946131,-0.088322,0.0489061,0.0234991,heads_seq-02_frame-000486.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000487.color.png,-0.4255104,-0.0021469,-0.0420781,0.9943967,-0.0914683,0.0488156,0.0206334,heads_seq-02_frame-000487.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000488.color.png,-0.4213259,0.0068100999999999,-0.042688,0.9943299,-0.0919506,0.0495611,0.0199185999999999,heads_seq-02_frame-000488.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000489.color.png,-0.4177469,0.0148943999999999,-0.0434473,0.9943561,-0.0907622,0.0516835,0.0186297,heads_seq-02_frame-000489.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000490.color.png,-0.4175661,0.0147527,-0.0434969,0.99435,-0.0908972,0.051516,0.0187589,heads_seq-02_frame-000490.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000491.color.png,-0.4163612,0.0244927,-0.0443754,0.9944967,-0.0881482,0.0534901,0.0185765,heads_seq-02_frame-000491.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000492.color.png,-0.4147235999999999,0.0339768,-0.0451638,0.9947772,-0.087052,0.0500542,0.0182994,heads_seq-02_frame-000492.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000493.color.png,-0.4116495,0.0427379,-0.0458774999999999,0.9949591999999998,-0.0875826,0.0462589,0.0156695,heads_seq-02_frame-000493.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000494.color.png,-0.40806,0.0528734,-0.0465501,0.995013,-0.0874302,0.0462191,0.0129992,heads_seq-02_frame-000494.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000495.color.png,-0.4064365,0.0621256999999999,-0.047687,0.9951418,-0.0853462,0.0475279999999999,0.0122396,heads_seq-02_frame-000495.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000496.color.png,-0.4035053,0.0731203999999999,-0.0481364,0.9953411,-0.0843536,0.0448863,0.0128753,heads_seq-02_frame-000496.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000497.color.png,-0.4029528,0.0736548,-0.0482286,0.9953895,-0.0839913,0.0444689,0.0129527999999999,heads_seq-02_frame-000497.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000498.color.png,-0.4018357,0.0840717,-0.0482895,0.9953564,-0.0856719,0.042585,0.0106014,heads_seq-02_frame-000498.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000499.color.png,-0.3986234,0.0947894,-0.0479784,0.9952633,-0.0872041,0.0420810999999999,0.0086932,heads_seq-02_frame-000499.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000500.color.png,-0.3987862,0.1053878999999999,-0.0471386999999999,0.9948495,-0.0907418,0.0448171999999999,0.0056427,heads_seq-02_frame-000500.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000501.color.png,-0.3969209,0.1180749,-0.0456751999999999,0.9946132,-0.0933138,0.0451276,0.0007763999999999,heads_seq-02_frame-000501.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000502.color.png,-0.3961219,0.1329078,-0.0445061999999999,0.9943629,-0.0955519,0.0459059,-0.0022321999999999,heads_seq-02_frame-000502.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000503.color.png,-0.3949232,0.1530261,-0.043125,0.9942782,-0.096569,0.0453708,-0.0051808,heads_seq-02_frame-000503.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000504.color.png,-0.3957279,0.1586216,-0.0414299,0.9935508,-0.1026103,0.0469553,-0.0110938999999999,heads_seq-02_frame-000504.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000505.color.png,-0.3944649,0.1824542,-0.0410785,0.9936389,-0.1015058,0.04688,-0.0134393,heads_seq-02_frame-000505.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000506.color.png,-0.3958474999999999,0.1972661,-0.0392618,0.9930297,-0.1065469,0.0468703,-0.0185164,heads_seq-02_frame-000506.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000507.color.png,-0.3956825999999999,0.1975719,-0.0393488,0.9930297,-0.1065904,0.0467201999999999,-0.0186475,heads_seq-02_frame-000507.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000508.color.png,-0.3974573,0.2122407,-0.0382439,0.9925344,-0.1104408,0.0468511,-0.0219835,heads_seq-02_frame-000508.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000509.color.png,-0.3977547999999999,0.222217,-0.0366528,0.9919292,-0.1156230999999999,0.0460506,-0.0242314,heads_seq-02_frame-000509.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000510.color.png,-0.4005645,0.2378433999999999,-0.0357797,0.9915247,-0.1196415,0.043608,-0.0257507999999999,heads_seq-02_frame-000510.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000511.color.png,-0.4019501,0.250452,-0.0342796999999999,0.9909866,-0.1252501,0.0399835,-0.0256769,heads_seq-02_frame-000511.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000512.color.png,-0.4039964,0.2614965,-0.0321827,0.9901067,-0.1327037,0.0369190999999999,-0.0267485,heads_seq-02_frame-000512.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000513.color.png,-0.4064275,0.2732389,-0.0310759,0.9891994,-0.1390572,0.0355603,-0.0297175,heads_seq-02_frame-000513.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000514.color.png,-0.4073559,0.2837538,-0.0303127,0.9883958,-0.1442384,0.0363555999999999,-0.0307797,heads_seq-02_frame-000514.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000515.color.png,-0.4080055999999999,0.2957057,-0.0307029999999999,0.9877532,-0.148598,0.036392,-0.0306251,heads_seq-02_frame-000515.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000516.color.png,-0.4077080999999999,0.3079907,-0.0309245999999999,0.9871367,-0.1532641,0.0343999,-0.0297985999999999,heads_seq-02_frame-000516.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000517.color.png,-0.4078325,0.3076112,-0.0309028,0.9871237,-0.1533767999999999,0.0343876,-0.0296639,heads_seq-02_frame-000517.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000518.color.png,-0.4077830999999999,0.3191239999999999,-0.0309825,0.9863161,-0.1593602,0.0320467,-0.0275278,heads_seq-02_frame-000518.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000519.color.png,-0.4081755,0.3291125,-0.0309593,0.9849552,-0.1675973,0.0306010999999999,-0.0289472,heads_seq-02_frame-000519.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000520.color.png,-0.4084578,0.339043,-0.0315157,0.9832885,-0.1763132,0.0315294,-0.032609,heads_seq-02_frame-000520.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000521.color.png,-0.40633,0.3474989,-0.0332123,0.9816476,-0.1848471,0.0329849,-0.0333398,heads_seq-02_frame-000521.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000522.color.png,-0.4053167,0.3537225,-0.035118,0.9803239,-0.1920623,0.0327673,-0.0316770999999999,heads_seq-02_frame-000522.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000523.color.png,-0.4041955,0.3588453,-0.0375134,0.9790252,-0.1988581,0.0322292,-0.0304370999999999,heads_seq-02_frame-000523.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000524.color.png,-0.403267,0.3624765,-0.0403139,0.9776528,-0.2053182,0.0337955999999999,-0.0299547,heads_seq-02_frame-000524.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000525.color.png,-0.4012562,0.3643039,-0.0430717,0.976242,-0.2115534999999999,0.0353089,-0.0308205999999999,heads_seq-02_frame-000525.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000526.color.png,-0.4009572,0.3642512,-0.0431876999999999,0.9762306,-0.211594,0.0354672,-0.0307212999999999,heads_seq-02_frame-000526.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000527.color.png,-0.3995309,0.3641526,-0.0461294,0.975276,-0.2154199999999999,0.0375762,-0.0319208,heads_seq-02_frame-000527.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000528.color.png,-0.3962409,0.3668572,-0.0498985,0.9750714,-0.2157956,0.0411001,-0.0312863,heads_seq-02_frame-000528.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000529.color.png,-0.3924528,0.3685092,-0.0536268,0.9745009,-0.2179617999999999,0.044327,-0.0295947999999999,heads_seq-02_frame-000529.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000530.color.png,-0.3891874,0.3669578,-0.0565678,0.9737517,-0.2205501,0.0481229,-0.0291447,heads_seq-02_frame-000530.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000531.color.png,-0.3853777,0.3681383,-0.0602025,0.9735119,-0.2205808,0.0529385,-0.0285694,heads_seq-02_frame-000531.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000532.color.png,-0.3819856,0.3664937,-0.0636967,0.9727861,-0.2229063999999999,0.0569205,-0.0275695,heads_seq-02_frame-000532.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000533.color.png,-0.3816869,0.366376,-0.0636307,0.9727668,-0.2229718,0.0569799,-0.0275966,heads_seq-02_frame-000533.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000534.color.png,-0.3808665999999999,0.3630147999999999,-0.066799,0.9722972,-0.223317,0.0635437,-0.0270152,heads_seq-02_frame-000534.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000535.color.png,-0.3778083,0.3630695,-0.071302,0.9722185,-0.2214338,0.0713422,-0.0258557999999999,heads_seq-02_frame-000535.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000536.color.png,-0.367982,0.3608095999999999,-0.0753387,0.9718474,-0.2213929,0.0767621,-0.0246054,heads_seq-02_frame-000536.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000537.color.png,-0.3598538,0.3590082,-0.0790545,0.9713777,-0.220194,0.0863266,-0.0220856,heads_seq-02_frame-000537.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000538.color.png,-0.3532285,0.3574162,-0.0829314,0.9707922,-0.218941,0.0963672,-0.0184594,heads_seq-02_frame-000538.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000539.color.png,-0.3494828,0.3554191,-0.0860661,0.9701964,-0.2180192,0.1046341,-0.0154366,heads_seq-02_frame-000539.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000540.color.png,-0.3450531,0.3518292999999999,-0.0888593,0.9695759,-0.216586,0.1133117,-0.0131729999999999,heads_seq-02_frame-000540.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000541.color.png,-0.344495,0.3518886,-0.0890009,0.9695826,-0.2166067,0.1132001,-0.0132972999999999,heads_seq-02_frame-000541.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000542.color.png,-0.3386842,0.3520775,-0.0936821,0.9688776,-0.2132029,0.1253325,-0.0106016,heads_seq-02_frame-000542.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000543.color.png,-0.3321394,0.3513502999999999,-0.0973406,0.9677254,-0.212154,0.1358566,-0.0064173,heads_seq-02_frame-000543.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000544.color.png,-0.3251881,0.3486690999999999,-0.1012835,0.9666212,-0.2112185,0.1450146,-0.0009746,heads_seq-02_frame-000544.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000545.color.png,-0.3149139999999999,0.3471975999999999,-0.1075202,0.9657349,-0.2094235,0.153258,0.0031435,heads_seq-02_frame-000545.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000546.color.png,-0.3080025,0.3438915999999999,-0.1119743999999999,0.9649548,-0.2073542999999999,0.1607296,0.0056971,heads_seq-02_frame-000546.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000547.color.png,-0.3011634,0.3427878,-0.1156486,0.9646306999999998,-0.2028166,0.1681904,0.008062,heads_seq-02_frame-000547.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000548.color.png,-0.2958142,0.3420987,-0.1172737,0.9641198,-0.1997107,0.1745816,0.0104796,heads_seq-02_frame-000548.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000549.color.png,-0.289807,0.3380774,-0.1182198,0.9633929,-0.1986555,0.1796193999999999,0.0121237,heads_seq-02_frame-000549.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000550.color.png,-0.2838587,0.3348895,-0.1193443999999999,0.9630916,-0.1953743,0.1846799,0.0132936,heads_seq-02_frame-000550.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000551.color.png,-0.277921,0.3327737,-0.1195625,0.962992,-0.1924487,0.1882032,0.0137624,heads_seq-02_frame-000551.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000552.color.png,-0.2733713,0.3299119,-0.1194073999999999,0.962702,-0.1909889,0.1911345,0.013986,heads_seq-02_frame-000552.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000553.color.png,-0.2679301,0.3275012,-0.1192516,0.962255,-0.1899099,0.1944071,0.014331,heads_seq-02_frame-000553.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000554.color.png,-0.2622149,0.3253187,-0.1192685,0.9619726,-0.189313,0.1963527,0.0146586,heads_seq-02_frame-000554.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000555.color.png,-0.2566989999999999,0.3243758,-0.1192206999999999,0.9626469,-0.1883292,0.1938336,0.016481,heads_seq-02_frame-000555.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000556.color.png,-0.2519356,0.3206741,-0.1180976999999999,0.9637635,-0.1889282,0.1874286,0.0183479,heads_seq-02_frame-000556.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000557.color.png,-0.247648,0.3160489999999999,-0.1169683,0.9640815,-0.1895094,0.1850239,0.0199789,heads_seq-02_frame-000557.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000558.color.png,-0.2436603,0.3093714,-0.1155223,0.9633418,-0.1904912,0.187888,0.01959,heads_seq-02_frame-000558.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000559.color.png,-0.2434465,0.3093985999999999,-0.1155071999999999,0.9633729,-0.1904712,0.1877521,0.0195574,heads_seq-02_frame-000559.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000560.color.png,-0.2383044,0.3044537,-0.1153492999999999,0.9622744,-0.1892834,0.1947659,0.0163099,heads_seq-02_frame-000560.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000561.color.png,-0.2310404,0.300927,-0.1157872,0.9616538,-0.1874998,0.1996609,0.0141906,heads_seq-02_frame-000561.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000562.color.png,-0.2232567,0.2963422,-0.11645,0.9619454,-0.1849635,0.2004926,0.0158808,heads_seq-02_frame-000562.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000563.color.png,-0.2160417,0.2925728,-0.11645,0.9627254,-0.1812977,0.1996685,0.0205759,heads_seq-02_frame-000563.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000564.color.png,-0.2094929,0.2873235,-0.1154928999999999,0.963331,-0.1785219,0.1988251,0.0243277,heads_seq-02_frame-000564.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000565.color.png,-0.2035423999999999,0.2801676,-0.1134105,0.9626428,-0.1777979,0.202725,0.0246838,heads_seq-02_frame-000565.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000566.color.png,-0.1959993,0.2755736,-0.1120073,0.9613261,-0.1762322,0.210233,0.024423,heads_seq-02_frame-000566.color_sp.pth
